customer_id,frecuencia,gasto_total,cluster,segmento_ml
6730,1,2243.0,0,Bronze (Casuales)
6731,1,1883.04,0,Bronze (Casuales)
6733,1,3246.72,0,Bronze (Casuales)
6736,1,3401.28,0,Bronze (Casuales)
6742,2,6441.4,1,Silver (Leales)
6744,1,2010.76,0,Bronze (Casuales)
6747,1,5537.24,3,Gold (High Ticket)
6751,1,3371.6099999999997,0,Bronze (Casuales)
6752,2,1980.8100000000002,1,Silver (Leales)
6753,2,8567.64,2,Platinum (VIP)
6754,1,1950.51,0,Bronze (Casuales)
6759,2,5838.15,1,Silver (Leales)
6761,2,8787.12,2,Platinum (VIP)
6763,1,6340.549999999999,3,Gold (High Ticket)
6764,1,5280.92,3,Gold (High Ticket)
6766,2,8325.279999999999,2,Platinum (VIP)
6770,1,3078.4500000000003,0,Bronze (Casuales)
6771,1,886.77,0,Bronze (Casuales)
6772,3,3633.91,1,Silver (Leales)
6776,1,2956.1000000000004,0,Bronze (Casuales)
6780,1,6626.48,3,Gold (High Ticket)
6781,2,8153.68,1,Silver (Leales)
6785,2,8732.470000000001,2,Platinum (VIP)
6792,1,779.02,0,Bronze (Casuales)
6793,1,1513.77,0,Bronze (Casuales)
6794,1,756.08,0,Bronze (Casuales)
6798,1,6121.7,3,Gold (High Ticket)
6799,1,3381.88,0,Bronze (Casuales)
6802,1,863.67,0,Bronze (Casuales)
6804,2,5328.46,1,Silver (Leales)
6807,1,2610.42,0,Bronze (Casuales)
6813,2,1518.6799999999998,1,Silver (Leales)
6816,1,7256.64,3,Gold (High Ticket)
6818,2,7250.02,1,Silver (Leales)
6820,2,10939.029999999999,2,Platinum (VIP)
6824,1,4642.12,3,Gold (High Ticket)
6828,1,583.9,0,Bronze (Casuales)
6829,1,5582.6,3,Gold (High Ticket)
6833,1,2660.61,0,Bronze (Casuales)
6846,2,4173.01,1,Silver (Leales)
6848,1,2502.26,0,Bronze (Casuales)
6850,1,3589.7,0,Bronze (Casuales)
6851,1,3372.22,0,Bronze (Casuales)
6856,1,6915.68,3,Gold (High Ticket)
6857,1,1859.16,0,Bronze (Casuales)
6860,1,4371.4,3,Gold (High Ticket)
6862,1,3252.6,0,Bronze (Casuales)
6864,2,8457.189999999999,2,Platinum (VIP)
6866,1,850.76,0,Bronze (Casuales)
6868,1,514.81,0,Bronze (Casuales)
6869,2,9148.529999999999,2,Platinum (VIP)
6870,1,6697.9,3,Gold (High Ticket)
6873,2,2855.48,1,Silver (Leales)
6875,1,5657.52,3,Gold (High Ticket)
6876,2,2195.86,1,Silver (Leales)
6877,1,7430.0,3,Gold (High Ticket)
6878,2,13664.470000000001,2,Platinum (VIP)
6881,2,10642.39,2,Platinum (VIP)
6882,1,2159.46,0,Bronze (Casuales)
6883,1,1125.1200000000001,0,Bronze (Casuales)
6885,1,3004.98,0,Bronze (Casuales)
6886,1,1814.72,0,Bronze (Casuales)
6889,1,4936.32,3,Gold (High Ticket)
6890,2,10054.11,2,Platinum (VIP)
6892,1,414.44,0,Bronze (Casuales)
6893,1,3782.22,0,Bronze (Casuales)
6896,1,2678.7,0,Bronze (Casuales)
6898,1,682.15,0,Bronze (Casuales)
6900,1,5650.24,3,Gold (High Ticket)
6901,1,5466.549999999999,3,Gold (High Ticket)
6903,1,1011.5999999999999,0,Bronze (Casuales)
6904,1,814.77,0,Bronze (Casuales)
6905,2,7311.629999999999,1,Silver (Leales)
6908,1,4958.82,3,Gold (High Ticket)
6909,1,1563.08,0,Bronze (Casuales)
6911,2,11445.03,2,Platinum (VIP)
6912,2,2524.7599999999998,1,Silver (Leales)
6913,1,4386.7,3,Gold (High Ticket)
6914,1,465.86,0,Bronze (Casuales)
6916,2,2219.68,1,Silver (Leales)
6918,1,5067.6,3,Gold (High Ticket)
6922,1,3893.2999999999997,0,Bronze (Casuales)
6924,1,4638.9,3,Gold (High Ticket)
6925,1,579.92,0,Bronze (Casuales)
6927,2,1622.47,1,Silver (Leales)
6928,2,1579.8100000000002,1,Silver (Leales)
6930,1,906.63,0,Bronze (Casuales)
6931,1,2727.04,0,Bronze (Casuales)
6933,1,2975.4500000000003,0,Bronze (Casuales)
6934,2,6346.860000000001,1,Silver (Leales)
6935,1,9687.7,3,Gold (High Ticket)
6939,1,870.25,0,Bronze (Casuales)
6940,1,2493.68,0,Bronze (Casuales)
6942,1,2002.9,0,Bronze (Casuales)
6947,1,1588.2599999999998,0,Bronze (Casuales)
6950,1,1366.3,0,Bronze (Casuales)
6952,2,8672.68,2,Platinum (VIP)
6953,1,712.24,0,Bronze (Casuales)
6961,1,4141.549999999999,3,Gold (High Ticket)
6962,1,9170.3,3,Gold (High Ticket)
6963,1,6165.04,3,Gold (High Ticket)
6965,1,2486.7,0,Bronze (Casuales)
6967,1,527.12,0,Bronze (Casuales)
6968,1,4224.55,3,Gold (High Ticket)
6971,1,802.83,0,Bronze (Casuales)
6974,1,3197.9700000000003,0,Bronze (Casuales)
6977,2,6330.66,1,Silver (Leales)
6978,1,4263.8099999999995,3,Gold (High Ticket)
6980,1,5086.4,3,Gold (High Ticket)
6981,1,3461.62,0,Bronze (Casuales)
6985,1,746.96,0,Bronze (Casuales)
6986,1,466.88,0,Bronze (Casuales)
6990,2,3577.2299999999996,1,Silver (Leales)
6992,3,8236.470000000001,2,Platinum (VIP)
6993,2,6263.929999999999,1,Silver (Leales)
6994,1,3584.58,0,Bronze (Casuales)
6995,2,1761.48,1,Silver (Leales)
7001,1,1474.1999999999998,0,Bronze (Casuales)
7002,1,1598.34,0,Bronze (Casuales)
7006,1,4440.9,3,Gold (High Ticket)
7010,1,2735.02,0,Bronze (Casuales)
7012,1,6102.35,3,Gold (High Ticket)
7014,1,5111.76,3,Gold (High Ticket)
7018,2,2247.5,1,Silver (Leales)
7021,1,1526.68,0,Bronze (Casuales)
7022,2,1806.4,1,Silver (Leales)
7024,1,268.92,0,Bronze (Casuales)
7025,1,2107.86,0,Bronze (Casuales)
7026,1,151.36,0,Bronze (Casuales)
7029,1,1893.34,0,Bronze (Casuales)
7033,1,4722.95,3,Gold (High Ticket)
7035,2,14809.05,2,Platinum (VIP)
7038,1,6077.6,3,Gold (High Ticket)
7041,1,716.9,0,Bronze (Casuales)
7043,1,6408.049999999999,3,Gold (High Ticket)
7044,2,4756.129999999999,1,Silver (Leales)
7046,3,13564.740000000002,2,Platinum (VIP)
7049,1,771.38,0,Bronze (Casuales)
7052,2,4299.26,1,Silver (Leales)
7054,1,5880.33,3,Gold (High Ticket)
7062,1,1718.56,0,Bronze (Casuales)
7065,2,3104.55,1,Silver (Leales)
7068,1,518.76,0,Bronze (Casuales)
7070,2,7348.639999999999,1,Silver (Leales)
7071,1,1666.98,0,Bronze (Casuales)
7073,1,7408.2,3,Gold (High Ticket)
7075,1,1205.26,0,Bronze (Casuales)
7077,1,5308.2300000000005,3,Gold (High Ticket)
7078,2,2513.19,1,Silver (Leales)
7079,1,5439.76,3,Gold (High Ticket)
7081,2,5954.98,1,Silver (Leales)
7084,2,4401.16,1,Silver (Leales)
7086,1,6872.95,3,Gold (High Ticket)
7089,1,1572.32,0,Bronze (Casuales)
7090,1,3528.0,0,Bronze (Casuales)
7092,2,12523.7,2,Platinum (VIP)
7095,1,1253.61,0,Bronze (Casuales)
7098,1,1863.22,0,Bronze (Casuales)
7099,1,5402.1900000000005,3,Gold (High Ticket)
7102,3,3240.7200000000003,1,Silver (Leales)
7105,2,875.0799999999999,1,Silver (Leales)
7108,2,4571.21,1,Silver (Leales)
7112,2,2308.6,1,Silver (Leales)
7113,1,430.09999999999997,0,Bronze (Casuales)
7114,2,8764.44,2,Platinum (VIP)
7116,2,6412.110000000001,1,Silver (Leales)
7118,1,1509.88,0,Bronze (Casuales)
7120,1,416.35,0,Bronze (Casuales)
7121,2,4955.4,1,Silver (Leales)
7125,1,2499.2400000000002,0,Bronze (Casuales)
7126,3,4951.6,1,Silver (Leales)
7129,1,1301.9,0,Bronze (Casuales)
7131,1,2012.96,0,Bronze (Casuales)
7132,1,577.7,0,Bronze (Casuales)
7135,1,4304.1900000000005,3,Gold (High Ticket)
7141,1,4741.92,3,Gold (High Ticket)
7142,1,3060.76,0,Bronze (Casuales)
7143,1,3619.94,0,Bronze (Casuales)
7144,1,2255.48,0,Bronze (Casuales)
7145,1,125.86,0,Bronze (Casuales)
7146,1,5375.75,3,Gold (High Ticket)
7147,1,1382.9,0,Bronze (Casuales)
7149,2,8244.54,1,Silver (Leales)
7150,1,725.01,0,Bronze (Casuales)
7151,1,3258.2999999999997,0,Bronze (Casuales)
7154,1,9448.05,3,Gold (High Ticket)
7161,1,2015.98,0,Bronze (Casuales)
7163,1,1062.9,0,Bronze (Casuales)
7164,1,1585.54,0,Bronze (Casuales)
7165,1,3369.88,0,Bronze (Casuales)
7167,1,4323.39,3,Gold (High Ticket)
7168,1,3588.7799999999997,0,Bronze (Casuales)
7171,2,3456.51,1,Silver (Leales)
7172,1,4423.68,3,Gold (High Ticket)
7173,1,622.42,0,Bronze (Casuales)
7176,1,403.26,0,Bronze (Casuales)
7178,1,743.38,0,Bronze (Casuales)
7179,2,5024.1,1,Silver (Leales)
7180,2,14560.49,2,Platinum (VIP)
7184,1,5299.099999999999,3,Gold (High Ticket)
7189,1,3614.88,0,Bronze (Casuales)
7196,1,3222.74,0,Bronze (Casuales)
7199,2,7971.95,1,Silver (Leales)
7201,2,14754.300000000001,2,Platinum (VIP)
7203,1,5308.6,3,Gold (High Ticket)
7204,1,4283.67,3,Gold (High Ticket)
7209,2,7384.62,1,Silver (Leales)
7210,1,4290.15,3,Gold (High Ticket)
7211,3,13742.16,2,Platinum (VIP)
7213,1,1829.58,0,Bronze (Casuales)
7214,1,976.48,0,Bronze (Casuales)
7216,2,8638.08,2,Platinum (VIP)
7220,1,1322.6999999999998,0,Bronze (Casuales)
7221,1,6032.2,3,Gold (High Ticket)
7223,1,7842.150000000001,3,Gold (High Ticket)
7224,2,6064.52,1,Silver (Leales)
7225,1,2700.4,0,Bronze (Casuales)
7226,1,4302.68,3,Gold (High Ticket)
7227,2,9543.36,2,Platinum (VIP)
7229,2,425.17,1,Silver (Leales)
7230,1,1299.9,0,Bronze (Casuales)
7232,2,6738.04,1,Silver (Leales)
7236,1,480.28,0,Bronze (Casuales)
7237,1,3825.84,0,Bronze (Casuales)
7240,3,11935.88,2,Platinum (VIP)
7242,1,3453.68,0,Bronze (Casuales)
7243,1,1922.34,0,Bronze (Casuales)
7244,1,2476.66,0,Bronze (Casuales)
7246,2,2631.6,1,Silver (Leales)
7248,2,9972.73,2,Platinum (VIP)
7249,2,7165.0599999999995,1,Silver (Leales)
7251,2,7626.33,1,Silver (Leales)
7252,1,50.26,0,Bronze (Casuales)
7253,1,286.48,0,Bronze (Casuales)
7256,1,2127.9,0,Bronze (Casuales)
7266,2,6613.4400000000005,1,Silver (Leales)
7267,2,6729.7,1,Silver (Leales)
7269,1,6597.44,3,Gold (High Ticket)
7270,2,4495.37,1,Silver (Leales)
7272,1,1827.71,0,Bronze (Casuales)
7274,2,6609.44,1,Silver (Leales)
7275,3,2556.08,1,Silver (Leales)
7276,1,5156.16,3,Gold (High Ticket)
7280,1,4755.18,3,Gold (High Ticket)
7284,3,4914.49,1,Silver (Leales)
7286,1,1446.9,0,Bronze (Casuales)
7288,1,2227.3500000000004,0,Bronze (Casuales)
7290,1,492.6,0,Bronze (Casuales)
7291,2,5756.7,1,Silver (Leales)
7293,1,1058.06,0,Bronze (Casuales)
7296,1,1445.95,0,Bronze (Casuales)
7299,1,2554.14,0,Bronze (Casuales)
7302,2,4253.6900000000005,1,Silver (Leales)
7304,2,6021.83,1,Silver (Leales)
7305,1,3297.09,0,Bronze (Casuales)
7311,2,6089.650000000001,1,Silver (Leales)
7313,1,3428.8,0,Bronze (Casuales)
7315,1,390.71,0,Bronze (Casuales)
7319,1,3441.3,0,Bronze (Casuales)
7322,2,4601.44,1,Silver (Leales)
7323,1,1698.44,0,Bronze (Casuales)
7325,1,1225.34,0,Bronze (Casuales)
7326,1,5676.1,3,Gold (High Ticket)
7329,1,1190.64,0,Bronze (Casuales)
7333,2,7964.490000000001,1,Silver (Leales)
7334,1,3230.56,0,Bronze (Casuales)
7337,1,1142.9,0,Bronze (Casuales)
7338,1,7054.25,3,Gold (High Ticket)
7340,1,3609.4,0,Bronze (Casuales)
7342,1,1106.44,0,Bronze (Casuales)
7347,2,5542.799999999999,1,Silver (Leales)
7348,1,3400.4,0,Bronze (Casuales)
7349,2,8798.84,2,Platinum (VIP)
7353,1,670.08,0,Bronze (Casuales)
7357,1,8679.199999999999,3,Gold (High Ticket)
7358,2,3196.1400000000003,1,Silver (Leales)
7361,1,2100.75,0,Bronze (Casuales)
7363,3,5471.8,1,Silver (Leales)
7364,1,2402.14,0,Bronze (Casuales)
7366,1,756.11,0,Bronze (Casuales)
7367,2,7969.719999999999,1,Silver (Leales)
7370,1,1440.72,0,Bronze (Casuales)
7371,2,4545.09,1,Silver (Leales)
7375,3,11770.53,2,Platinum (VIP)
7381,2,7374.86,1,Silver (Leales)
7383,1,5883.92,3,Gold (High Ticket)
7385,1,3066.98,0,Bronze (Casuales)
7387,1,9309.9,3,Gold (High Ticket)
7389,1,410.4,0,Bronze (Casuales)
7396,1,1951.95,0,Bronze (Casuales)
7397,1,1011.32,0,Bronze (Casuales)
7401,1,1322.94,0,Bronze (Casuales)
7406,1,2757.88,0,Bronze (Casuales)
7408,1,2951.6000000000004,0,Bronze (Casuales)
7415,1,7807.9,3,Gold (High Ticket)
7418,1,619.43,0,Bronze (Casuales)
7421,1,7926.08,3,Gold (High Ticket)
7429,1,1986.24,0,Bronze (Casuales)
7430,1,866.48,0,Bronze (Casuales)
7431,1,7277.150000000001,3,Gold (High Ticket)
7434,1,3518.12,0,Bronze (Casuales)
7437,3,10503.02,2,Platinum (VIP)
7438,2,4235.0599999999995,1,Silver (Leales)
7439,1,5509.17,3,Gold (High Ticket)
7442,1,5469.9,3,Gold (High Ticket)
7450,1,2013.4,0,Bronze (Casuales)
7453,1,814.89,0,Bronze (Casuales)
7455,1,2039.31,0,Bronze (Casuales)
7456,1,1481.43,0,Bronze (Casuales)
7461,1,984.44,0,Bronze (Casuales)
7464,2,2109.1,1,Silver (Leales)
7467,1,3856.38,0,Bronze (Casuales)
7468,1,1724.39,0,Bronze (Casuales)
7471,1,4834.62,3,Gold (High Ticket)
7473,1,350.81,0,Bronze (Casuales)
7474,1,6288.64,3,Gold (High Ticket)
7475,1,1342.69,0,Bronze (Casuales)
7479,1,1263.64,0,Bronze (Casuales)
7481,2,8811.33,2,Platinum (VIP)
7482,1,620.14,0,Bronze (Casuales)
7483,1,737.34,0,Bronze (Casuales)
7484,5,17939.16,2,Platinum (VIP)
7487,1,2652.39,0,Bronze (Casuales)
7492,1,425.53,0,Bronze (Casuales)
7493,1,1060.64,0,Bronze (Casuales)
7495,1,1117.76,0,Bronze (Casuales)
7498,2,6758.07,1,Silver (Leales)
7499,1,2537.91,0,Bronze (Casuales)
7500,1,7072.92,3,Gold (High Ticket)
7502,1,2115.1499999999996,0,Bronze (Casuales)
7503,1,2217.0,0,Bronze (Casuales)
7504,2,13749.599999999999,2,Platinum (VIP)
7505,3,9525.43,2,Platinum (VIP)
7506,1,4142.549999999999,3,Gold (High Ticket)
7510,1,2446.16,0,Bronze (Casuales)
7511,2,10165.04,2,Platinum (VIP)
7512,2,4393.58,1,Silver (Leales)
7516,1,4053.76,3,Gold (High Ticket)
7518,2,15823.7,2,Platinum (VIP)
7520,1,266.36,0,Bronze (Casuales)
7521,1,1666.98,0,Bronze (Casuales)
7522,1,2555.24,0,Bronze (Casuales)
7523,2,1539.77,1,Silver (Leales)
7524,2,9575.140000000001,2,Platinum (VIP)
7525,1,9799.9,3,Gold (High Ticket)
7527,1,9720.4,3,Gold (High Ticket)
7528,1,8848.5,3,Gold (High Ticket)
7532,2,13003.25,2,Platinum (VIP)
7536,1,1559.65,0,Bronze (Casuales)
7537,1,454.3,0,Bronze (Casuales)
7543,1,553.66,0,Bronze (Casuales)
7544,1,4819.049999999999,3,Gold (High Ticket)
7547,2,5275.93,1,Silver (Leales)
7548,1,690.9000000000001,0,Bronze (Casuales)
7553,1,5179.14,3,Gold (High Ticket)
7557,1,5208.75,3,Gold (High Ticket)
7560,1,1591.9,0,Bronze (Casuales)
7561,1,2356.11,0,Bronze (Casuales)
7562,1,2945.18,0,Bronze (Casuales)
7563,3,10263.74,2,Platinum (VIP)
7564,1,497.65,0,Bronze (Casuales)
7565,1,846.3000000000001,0,Bronze (Casuales)
7566,3,6449.13,2,Platinum (VIP)
7567,1,6545.85,3,Gold (High Ticket)
7568,1,2735.34,0,Bronze (Casuales)
7570,1,3452.16,0,Bronze (Casuales)
7572,1,2762.18,0,Bronze (Casuales)
7576,1,3593.79,0,Bronze (Casuales)
7579,1,1414.35,0,Bronze (Casuales)
7580,1,1200.96,0,Bronze (Casuales)
7581,1,9611.6,3,Gold (High Ticket)
7590,2,3334.09,1,Silver (Leales)
7592,1,9881.6,3,Gold (High Ticket)
7594,1,3353.1,0,Bronze (Casuales)
7596,1,2769.7200000000003,0,Bronze (Casuales)
7600,1,1446.32,0,Bronze (Casuales)
7602,1,6492.0,3,Gold (High Ticket)
7606,1,1632.38,0,Bronze (Casuales)
7607,1,3559.68,0,Bronze (Casuales)
7609,5,12504.490000000002,2,Platinum (VIP)
7615,1,3215.7999999999997,0,Bronze (Casuales)
7618,1,2417.96,0,Bronze (Casuales)
7620,1,1048.69,0,Bronze (Casuales)
7622,1,661.22,0,Bronze (Casuales)
7624,1,3880.92,0,Bronze (Casuales)
7625,2,9632.48,2,Platinum (VIP)
7626,2,5091.64,1,Silver (Leales)
7628,1,3143.52,0,Bronze (Casuales)
7631,1,3713.9700000000003,0,Bronze (Casuales)
7636,2,3433.67,1,Silver (Leales)
7637,1,4632.8099999999995,3,Gold (High Ticket)
7640,1,960.44,0,Bronze (Casuales)
7642,3,12243.82,2,Platinum (VIP)
7643,1,466.47,0,Bronze (Casuales)
7649,1,441.2,0,Bronze (Casuales)
7652,1,2220.64,0,Bronze (Casuales)
7653,2,6297.4400000000005,1,Silver (Leales)
7655,1,3994.38,0,Bronze (Casuales)
7658,3,6701.66,2,Platinum (VIP)
7660,1,9560.75,3,Gold (High Ticket)
7666,1,2465.7,0,Bronze (Casuales)
7669,1,4283.549999999999,3,Gold (High Ticket)
7670,1,1091.26,0,Bronze (Casuales)
7671,1,4719.24,3,Gold (High Ticket)
7678,2,11163.4,2,Platinum (VIP)
7684,1,1930.92,0,Bronze (Casuales)
7685,1,9897.75,3,Gold (High Ticket)
7686,1,1148.1,0,Bronze (Casuales)
7688,1,3053.85,0,Bronze (Casuales)
7689,1,3564.3599999999997,0,Bronze (Casuales)
7690,1,2185.11,0,Bronze (Casuales)
7691,1,1515.99,0,Bronze (Casuales)
7693,1,2682.2400000000002,0,Bronze (Casuales)
7695,1,2764.64,0,Bronze (Casuales)
7697,1,4647.68,3,Gold (High Ticket)
7698,2,7856.639999999999,1,Silver (Leales)
7703,2,4910.110000000001,1,Silver (Leales)
7704,2,3580.37,1,Silver (Leales)
7705,1,2821.06,0,Bronze (Casuales)
7708,1,273.95,0,Bronze (Casuales)
7709,1,5162.700000000001,3,Gold (High Ticket)
7713,1,100.24,0,Bronze (Casuales)
7714,1,114.36,0,Bronze (Casuales)
7717,1,1475.87,0,Bronze (Casuales)
7718,1,2944.82,0,Bronze (Casuales)
7723,1,3468.33,0,Bronze (Casuales)
7730,4,17063.27,2,Platinum (VIP)
7731,1,325.15,0,Bronze (Casuales)
7732,2,6747.01,1,Silver (Leales)
7735,1,8859.6,3,Gold (High Ticket)
7738,1,708.75,0,Bronze (Casuales)
7739,1,3649.8900000000003,0,Bronze (Casuales)
7743,1,8473.55,3,Gold (High Ticket)
7744,1,2074.8500000000004,0,Bronze (Casuales)
7745,3,7637.09,2,Platinum (VIP)
7746,1,3431.34,0,Bronze (Casuales)
7750,1,1934.7599999999998,0,Bronze (Casuales)
7751,1,5464.9,3,Gold (High Ticket)
7753,1,1257.99,0,Bronze (Casuales)
7755,3,5010.17,1,Silver (Leales)
7756,1,96.97,0,Bronze (Casuales)
7757,1,280.74,0,Bronze (Casuales)
7760,1,1962.54,0,Bronze (Casuales)
7761,1,1762.28,0,Bronze (Casuales)
7762,1,5895.87,3,Gold (High Ticket)
7765,2,10057.71,2,Platinum (VIP)
7767,1,4188.6,3,Gold (High Ticket)
7768,1,1777.52,0,Bronze (Casuales)
7770,2,2585.06,1,Silver (Leales)
7771,1,5112.95,3,Gold (High Ticket)
7775,1,5121.0,3,Gold (High Ticket)
7779,2,1767.9900000000002,1,Silver (Leales)
7781,1,805.31,0,Bronze (Casuales)
7782,2,2610.8900000000003,1,Silver (Leales)
7783,1,1144.0,0,Bronze (Casuales)
7785,1,5592.56,3,Gold (High Ticket)
7786,1,3155.13,0,Bronze (Casuales)
7790,3,12625.119999999999,2,Platinum (VIP)
7793,1,1792.74,0,Bronze (Casuales)
7797,3,8379.62,2,Platinum (VIP)
7798,1,7416.900000000001,3,Gold (High Ticket)
7802,1,1227.4,0,Bronze (Casuales)
7806,2,6730.34,1,Silver (Leales)
7807,2,7013.639999999999,1,Silver (Leales)
7809,2,5239.7699999999995,1,Silver (Leales)
7812,1,2240.16,0,Bronze (Casuales)
7813,1,3343.26,0,Bronze (Casuales)
7814,2,7843.37,1,Silver (Leales)
7815,2,2652.9199999999996,1,Silver (Leales)
7816,1,2616.04,0,Bronze (Casuales)
7818,1,1634.66,0,Bronze (Casuales)
7819,1,1943.18,0,Bronze (Casuales)
7821,1,507.33,0,Bronze (Casuales)
7824,2,3998.1800000000003,1,Silver (Leales)
7825,3,16951.02,2,Platinum (VIP)
7828,2,7587.2,1,Silver (Leales)
7839,1,3852.0,0,Bronze (Casuales)
7841,1,9438.5,3,Gold (High Ticket)
7843,1,3518.64,0,Bronze (Casuales)
7846,1,770.7,0,Bronze (Casuales)
7850,1,1517.07,0,Bronze (Casuales)
7852,1,2303.2,0,Bronze (Casuales)
7853,1,755.78,0,Bronze (Casuales)
7857,1,1121.08,0,Bronze (Casuales)
7858,1,4948.88,3,Gold (High Ticket)
7859,2,4081.86,1,Silver (Leales)
7861,1,5652.44,3,Gold (High Ticket)
7862,1,2682.6,0,Bronze (Casuales)
7865,1,1381.72,0,Bronze (Casuales)
7866,2,5206.6,1,Silver (Leales)
7868,3,9145.130000000001,2,Platinum (VIP)
7870,1,6515.2,3,Gold (High Ticket)
7873,1,3467.94,0,Bronze (Casuales)
7874,1,719.87,0,Bronze (Casuales)
7875,1,318.39,0,Bronze (Casuales)
7877,1,3358.32,0,Bronze (Casuales)
7878,3,15193.16,2,Platinum (VIP)
7882,1,567.2,0,Bronze (Casuales)
7883,1,1859.31,0,Bronze (Casuales)
7885,1,4775.84,3,Gold (High Ticket)
7887,1,3262.92,0,Bronze (Casuales)
7888,1,2596.86,0,Bronze (Casuales)
7889,1,835.78,0,Bronze (Casuales)
7892,1,7695.36,3,Gold (High Ticket)
7895,2,3616.91,1,Silver (Leales)
7897,1,1733.65,0,Bronze (Casuales)
7899,1,765.04,0,Bronze (Casuales)
7906,2,4363.23,1,Silver (Leales)
7909,1,502.14,0,Bronze (Casuales)
7911,1,6071.32,3,Gold (High Ticket)
7912,2,5320.53,1,Silver (Leales)
7916,1,276.9,0,Bronze (Casuales)
7917,1,1139.3,0,Bronze (Casuales)
7919,1,3747.96,0,Bronze (Casuales)
7920,1,3336.44,0,Bronze (Casuales)
7924,1,1376.02,0,Bronze (Casuales)
7929,1,449.97,0,Bronze (Casuales)
7930,1,356.05,0,Bronze (Casuales)
7931,1,2552.66,0,Bronze (Casuales)
7932,2,4205.64,1,Silver (Leales)
7933,1,1342.04,0,Bronze (Casuales)
7934,1,3742.24,0,Bronze (Casuales)
7936,1,2914.95,0,Bronze (Casuales)
7937,1,3982.1,0,Bronze (Casuales)
7939,4,4788.05,2,Platinum (VIP)
7941,1,1382.68,0,Bronze (Casuales)
7943,1,4262.61,3,Gold (High Ticket)
7945,1,3150.99,0,Bronze (Casuales)
7947,1,1197.64,0,Bronze (Casuales)
7948,1,375.49,0,Bronze (Casuales)
7950,1,1151.88,0,Bronze (Casuales)
7951,1,4370.700000000001,3,Gold (High Ticket)
7955,1,3090.5,0,Bronze (Casuales)
7965,3,4285.0,1,Silver (Leales)
7971,2,4607.900000000001,1,Silver (Leales)
7979,1,1060.0500000000002,0,Bronze (Casuales)
7980,1,1913.25,0,Bronze (Casuales)
7981,1,2381.34,0,Bronze (Casuales)
7984,1,2554.55,0,Bronze (Casuales)
7985,1,1958.34,0,Bronze (Casuales)
7990,1,1730.06,0,Bronze (Casuales)
7991,1,1788.43,0,Bronze (Casuales)
7992,1,2345.76,0,Bronze (Casuales)
7997,1,1443.96,0,Bronze (Casuales)
7999,1,1655.16,0,Bronze (Casuales)
8005,1,1304.82,0,Bronze (Casuales)
8007,2,5289.539999999999,1,Silver (Leales)
8009,1,1707.91,0,Bronze (Casuales)
8015,1,931.4,0,Bronze (Casuales)
8017,1,1082.31,0,Bronze (Casuales)
8018,1,127.46,0,Bronze (Casuales)
8019,1,1322.84,0,Bronze (Casuales)
8020,1,1127.22,0,Bronze (Casuales)
8022,1,4590.400000000001,3,Gold (High Ticket)
8025,1,768.16,0,Bronze (Casuales)
8028,1,2246.84,0,Bronze (Casuales)
8029,1,842.0,0,Bronze (Casuales)
8030,1,7306.12,3,Gold (High Ticket)
8032,2,3672.75,1,Silver (Leales)
8033,1,1834.32,0,Bronze (Casuales)
8034,1,1916.84,0,Bronze (Casuales)
8035,2,7210.750000000001,1,Silver (Leales)
8037,1,2467.68,0,Bronze (Casuales)
8039,1,2817.56,0,Bronze (Casuales)
8041,1,1170.92,0,Bronze (Casuales)
8043,2,826.07,1,Silver (Leales)
8046,1,4673.61,3,Gold (High Ticket)
8048,1,305.06,0,Bronze (Casuales)
8052,2,8053.780000000001,1,Silver (Leales)
8054,2,6601.039999999999,1,Silver (Leales)
8055,3,7990.24,2,Platinum (VIP)
8056,1,2731.68,0,Bronze (Casuales)
8060,1,545.75,0,Bronze (Casuales)
8061,1,922.72,0,Bronze (Casuales)
8062,1,5147.48,3,Gold (High Ticket)
8066,2,5283.84,1,Silver (Leales)
8069,1,2480.0,0,Bronze (Casuales)
8075,2,8480.900000000001,2,Platinum (VIP)
8078,1,3568.5,0,Bronze (Casuales)
8080,1,4742.05,3,Gold (High Ticket)
8081,1,7803.28,3,Gold (High Ticket)
8088,1,2402.67,0,Bronze (Casuales)
8091,2,9094.989999999998,2,Platinum (VIP)
8094,1,3816.7200000000003,0,Bronze (Casuales)
8096,1,1385.8799999999999,0,Bronze (Casuales)
8102,1,6278.8,3,Gold (High Ticket)
8105,2,3135.34,1,Silver (Leales)
8109,1,631.74,0,Bronze (Casuales)
8110,1,6593.65,3,Gold (High Ticket)
8113,2,850.18,1,Silver (Leales)
8118,1,6660.950000000001,3,Gold (High Ticket)
8119,1,1149.54,0,Bronze (Casuales)
8121,1,392.16,0,Bronze (Casuales)
8123,1,1364.92,0,Bronze (Casuales)
8126,3,4183.08,1,Silver (Leales)
8130,1,3021.16,0,Bronze (Casuales)
8133,2,11599.56,2,Platinum (VIP)
8135,1,8961.3,3,Gold (High Ticket)
8136,1,1809.13,0,Bronze (Casuales)
8138,1,3546.66,0,Bronze (Casuales)
8140,1,7832.24,3,Gold (High Ticket)
8141,1,1770.0,0,Bronze (Casuales)
8144,1,3522.8,0,Bronze (Casuales)
8145,1,905.52,0,Bronze (Casuales)
8147,1,1498.3,0,Bronze (Casuales)
8149,1,894.85,0,Bronze (Casuales)
8155,1,3408.25,0,Bronze (Casuales)
